,name,date,Versus,Ground,batting_runs,batting_aggregate,batting_average,bowling_wickets,bowling_aggregate,bowling_average,fielding_catches,fielding_aggregate,keeping_catches,keeping_stumps,keeping_aggregate,Age_Match,team1_name,team1_score,team2_name,team2_score,team1_total_wickets,team2_total_wickets
537,Rubel Hossain,31/07/2019,Sri Lanka,R Premadasa Stadium,2,140,5,Jan-55,126,34.13,,20,,,,29 years 210 days,Bangladesh,172,Sri Lanka,294,8,10
538,Sabbir Rahman,20/02/2019,New Zealand,University Oval,102,1212,26.35,,3,104.33,,30,,,,27 years 90 days,Bangladesh,242,New Zealand,330,6,10
539,Sabbir Rahman,7/5/2019,West Indies,Castle Avenue,-,1212,26.35,,3,104.33,1,31,,,,27 years 166 days,Bangladesh,264,West Indies,261,9,2
540,Sabbir Rahman,13/05/2019,West Indies,The Village,0*,1212,26.35,,3,104.33,1,32,,,,27 years 172 days,Bangladesh,248,West Indies,247,9,5
541,Sabbir Rahman,15/05/2019,Ireland,Castle Avenue,7*,1219,26.5,,3,104.33,,32,,,,27 years 174 days,Bangladesh,294,Ireland,292,8,4
542,Sabbir Rahman,17/05/2019,West Indies,The Village,0,1219,25.94,0/12,3,108.33,,32,,,,27 years 176 days,Bangladesh,213,West Indies,152,1,5
543,Sabbir Rahman,20/06/2019,Australia,Trent Bridge,0,1219,25.4,,3,108.33,,32,,,,27 years 210 days,Bangladesh,333,Australia,381,5,8
544,Sabbir Rahman,2/7/2019,India,Edgbaston,36,1255,25.61,,3,108.33,,32,,,,27 years 222 days,Bangladesh,286,India,314,9,10
545,Sabbir Rahman,26/07/2019,Sri Lanka,R Premadasa Stadium,60,1315,26.3,,3,108.33,2,34,,,,27 years 246 days,Bangladesh,223,Sri Lanka,314,8,10
546,Sabbir Rahman,28/07/2019,Sri Lanka,R Premadasa Stadium,11,1326,26,0/20,3,115,,34,,,,27 years 248 days,Bangladesh,238,Sri Lanka,242,3,8
547,Sabbir Rahman,31/07/2019,Sri Lanka,R Premadasa Stadium,7,1333,25.63,,3,115,3,37,,,,27 years 251 days,Bangladesh,172,Sri Lanka,294,8,10
548,Shafiul Islam,4/3/2014,Pakistan,Shere Bangla National Stadium,-,124,6.53,0/49,58,36.02,,8,,,,24 years 149 days,Bangladesh,326,Pakistan,329,7,3
549,Shafiul Islam,26/11/2014,Zimbabwe,Shere Bangla National Stadium,-,124,6.53,0/20,58,36.36,,8,,,,25 years 50 days,Bangladesh,297,Zimbabwe,173,10,6
550,Shafiul Islam,1/10/2016,Afghanistan,Shere Bangla National Stadium,2*,126,6.63,28-Jan,59,36.22,,8,,,,26 years 360 days,Bangladesh,279,Afghanistan,138,10,8
551,Shafiul Islam,7/10/2016,England,Shere Bangla National Stadium,0,126,6.3,Feb-59,61,36,,8,,,,27 years 1 days,Bangladesh,288,England,309,8,10
552,Shafiul Islam,9/10/2016,England,Shere Bangla National Stadium,0*,126,6.3,0/37,61,36.61,,8,,,,27 years 3 days,Bangladesh,238,England,204,10,8
553,Shafiul Islam,12/10/2016,England,Zahur Ahmed Chowdhury Stadium,-,126,6.3,Feb-61,63,36.41,,8,,,,27 years 6 days,Bangladesh,277,England,278,6,6
554,Shafiul Islam,26/07/2019,Sri Lanka,R Premadasa Stadium,2,128,6.1,Mar-62,66,35.7,,8,,,,29 years 292 days,Bangladesh,223,Sri Lanka,314,8,10
555,Shafiul Islam,28/07/2019,Sri Lanka,R Premadasa Stadium,-,128,6.1,0/29,66,36.14,,8,,,,29 years 294 days,Bangladesh,238,Sri Lanka,242,3,8
556,Shafiul Islam,31/07/2019,Sri Lanka,R Premadasa Stadium,1,129,5.86,Mar-68,69,35.55,,8,,,,29 years 297 days,Bangladesh,172,Sri Lanka,294,8,10
557,Shafiul Islam,3/3/2020,Zimbabwe,Sylhet Stadium,5*,134,6.09,Jan-76,70,36.13,,8,,,,30 years 148 days,Bangladesh,322,Zimbabwe,318,8,8
558,Shakib Al Hasan,13/05/2019,West Indies,The Village,29,5667,35.42,27-Jan,249,29.69,,46,,,,32 years 50 days,Bangladesh,248,West Indies,247,9,5
559,Shakib Al Hasan,15/05/2019,Ireland,Castle Avenue,50*,5717,35.73,0/65,249,29.95,1,47,,,,32 years 52 days,Bangladesh,294,Ireland,292,8,4
560,Shakib Al Hasan,2/6/2019,South Africa,Kennington Oval,75,5792,35.98,Jan-50,250,30.03,1,48,,,,32 years 70 days,Bangladesh,330,South Africa,309,8,6
561,Shakib Al Hasan,5/6/2019,New Zealand,Kennington Oval,64,5856,36.15,Feb-47,252,29.98,,48,,,,32 years 73 days,Bangladesh,244,New Zealand,248,8,10
562,Shakib Al Hasan,8/6/2019,England,Sophia Gardens,121,5977,36.67,0/71,252,30.26,,48,,,,32 years 76 days,Bangladesh,280,England,386,6,10
563,Shakib Al Hasan,17/06/2019,West Indies,The Cooper Associates County Ground,124*,6101,37.43,Feb-54,254,30.24,,48,,,,32 years 85 days,Bangladesh,322,West Indies,321,8,3
564,Shakib Al Hasan,20/06/2019,Australia,Trent Bridge,41,6142,37.45,0/50,254,30.43,,48,,,,32 years 88 days,Bangladesh,333,Australia,381,5,8
565,Shakib Al Hasan,24/06/2019,Afghanistan,The Rose Bowl,51,6193,37.53,29-May,259,29.96,,48,,,,32 years 92 days,Bangladesh,262,Afghanistan,200,10,7
566,Shakib Al Hasan,2/7/2019,India,Edgbaston,66,6259,37.7,Jan-41,260,30,1,49,,,,32 years 100 days,Bangladesh,286,India,314,9,10
567,Shakib Al Hasan,5/7/2019,Pakistan,Lord's,64,6323,37.86,0/57,260,30.22,1,50,,,,32 years 103 days,Bangladesh,221,Pakistan,315,9,10
568,Soumya Sarkar,5/6/2019,New Zealand,Kennington Oval,25,1534,36.52,,1,138,1,24,,,,26 years 99 days,Bangladesh,244,New Zealand,248,8,10
569,Soumya Sarkar,8/6/2019,England,Sophia Gardens,2,1536,35.72,,1,138,2,26,,,,26 years 102 days,Bangladesh,280,England,386,6,10
570,Soumya Sarkar,17/06/2019,West Indies,The Cooper Associates County Ground,29,1565,35.57,,1,138,1,27,,,,26 years 111 days,Bangladesh,322,West Indies,321,8,3
571,Soumya Sarkar,20/06/2019,Australia,Trent Bridge,10,1575,35,Mar-58,4,49,,27,,,,26 years 114 days,Bangladesh,333,Australia,381,5,8
572,Soumya Sarkar,24/06/2019,Afghanistan,The Rose Bowl,3,1578,34.3,,4,49,,27,,,,26 years 118 days,Bangladesh,262,Afghanistan,200,10,7
573,Soumya Sarkar,2/7/2019,India,Edgbaston,33,1611,34.28,Jan-33,5,45.8,1,28,,,,26 years 126 days,Bangladesh,286,India,314,9,10
574,Soumya Sarkar,5/7/2019,Pakistan,Lord's,22,1633,34.02,,5,45.8,1,29,,,,26 years 129 days,Bangladesh,221,Pakistan,315,9,10
575,Soumya Sarkar,26/07/2019,Sri Lanka,R Premadasa Stadium,15,1648,33.63,17-Jan,6,41,3,32,,,,26 years 150 days,Bangladesh,223,Sri Lanka,314,8,10
576,Soumya Sarkar,28/07/2019,Sri Lanka,R Premadasa Stadium,11,1659,33.18,0/16,6,43.67,1,33,,,,26 years 152 days,Bangladesh,238,Sri Lanka,242,3,8
577,Soumya Sarkar,31/07/2019,Sri Lanka,R Premadasa Stadium,69,1728,33.88,Mar-56,9,35.33,,33,,,,26 years 155 days,Bangladesh,172,Sri Lanka,294,8,10
578,Tamim Iqbal,20/06/2019,Australia,Trent Bridge,62,6805,36.2,,0,,,51,,,,30 years 91 days,Bangladesh,333,Australia,381,5,8
579,Tamim Iqbal,24/06/2019,Afghanistan,The Rose Bowl,36,6841,36.2,,0,,1,52,,,,30 years 95 days,Bangladesh,262,Afghanistan,200,10,7
580,Tamim Iqbal,2/7/2019,India,Edgbaston,22,6863,36.12,,0,,,52,,,,30 years 103 days,Bangladesh,286,India,314,9,10
581,Tamim Iqbal,5/7/2019,Pakistan,Lord's,8,6871,35.97,,0,,,52,,,,30 years 106 days,Bangladesh,221,Pakistan,315,9,10
582,Tamim Iqbal,26/07/2019,Sri Lanka,R Premadasa Stadium,0,6871,35.79,,0,,,52,,,,30 years 127 days,Bangladesh,223,Sri Lanka,314,8,10
583,Tamim Iqbal,28/07/2019,Sri Lanka,R Premadasa Stadium,19,6890,35.7,,0,,1,53,,,,30 years 129 days,Bangladesh,238,Sri Lanka,242,3,8
584,Tamim Iqbal,31/07/2019,Sri Lanka,R Premadasa Stadium,2,6892,35.53,,0,,1,54,,,,30 years 132 days,Bangladesh,172,Sri Lanka,294,8,10
585,Tamim Iqbal,1/3/2020,Zimbabwe,Sylhet Stadium,24,6916,35.47,,0,,,54,,,,30 years 346 days,Bangladesh,321,Zimbabwe,152,10,6
586,Tamim Iqbal,3/3/2020,Zimbabwe,Sylhet Stadium,158,7074,36.09,,0,,,54,,,,30 years 348 days,Bangladesh,322,Zimbabwe,318,8,8
587,Tamim Iqbal,6/3/2020,Zimbabwe,Sylhet Stadium,128*,7202,36.74,,0,,,54,,,,30 years 351 days,Bangladesh,322,Zimbabwe,218,10,3
588,Taskin Ahmed,31/12/2016,New Zealand,Saxton Oval,4*,12,1.5,0/41,35,27.8,,5,,,,21 years 272 days,Bangladesh,236,New Zealand,239,2,9
589,Taskin Ahmed,25/03/2017,Sri Lanka,Rangiri Dambulla International Stadium,-,12,1.5,Jan-41,36,28.17,,5,,,,21 years 356 days,Bangladesh,324,Sri Lanka,234,10,5
590,Taskin Ahmed,28/03/2017,Sri Lanka,Rangiri Dambulla International Stadium,-,12,1.5,Apr-47,40,26.53,1,6,,,,21 years 359 days,Bangladesh,196,"
                    Sri Lanka    
                  ",195,2,0
591,Taskin Ahmed,1/4/2017,Sri Lanka,Sinhalese Sports Club Ground,14,26,2.89,Jan-50,41,27.1,1,7,,,,21 years 363 days,Bangladesh,210,Sri Lanka,280,9,10
592,Taskin Ahmed,12/5/2017,Ireland,The Village,-,26,2.89,,41,27.1,,7,,,,22 years 39 days,Bangladesh,224,"
                    Ireland    
                  ",208,2,1
593,Taskin Ahmed,9/6/2017,New Zealand,Sophia Gardens,-,26,2.89,Feb-43,43,26.84,,7,,,,22 years 67 days,Bangladesh,268,New Zealand,265,8,5
594,Taskin Ahmed,15/06/2017,India,Edgbaston,10*,36,4,0/49,43,27.98,,7,,,,22 years 73 days,Bangladesh,264,India,265,1,7
595,Taskin Ahmed,15/10/2017,South Africa,Diamond Oval,-,36,4,0/61,43,29.4,,7,,,,22 years 195 days,Bangladesh,278,South Africa,282,0,7
596,Taskin Ahmed,18/10/2017,South Africa,Boland Park,3*,39,4.33,0/71,43,31.05,,7,,,,22 years 198 days,Bangladesh,249,South Africa,353,6,10
597,Taskin Ahmed,22/10/2017,South Africa,Buffalo Park,2,41,4.1,Feb-66,45,31.13,,7,,,,22 years 202 days,Bangladesh,169,South Africa,369,6,10
598,Moeen Ali,30/05/2019,South Africa,Kennington Oval,3,1694,25.67,Jan-63,80,49.03,2,31,,,,31 years 346 days,England,311,South Africa,207,10,8
599,Moeen Ali,3/6/2019,Pakistan,Trent Bridge,19,1713,25.57,Mar-50,83,47.86,,31,,,,31 years 350 days,England,334,Pakistan,348,8,9
600,Moeen Ali,18/06/2019,Afghanistan,Old Trafford,31*,1744,26.03,0/35,83,48.28,,31,,,,32 years 0 days,England,397,Afghanistan,247,8,6
601,Moeen Ali,21/06/2019,Sri Lanka,Headingley,16,1760,25.88,0/40,83,48.76,1,32,,,,32 years 3 days,England,212,Sri Lanka,232,9,10
602,Moeen Ali,25/06/2019,Australia,Lord's,6,1766,25.59,Jan-42,84,48.68,,32,,,,32 years 7 days,England,221,Australia,285,7,10
603,Moeen Ali,9/2/2020,South Africa,Wanderers Stadium,17*,1783,25.84,Jan-42,85,48.6,,32,,,,32 years 236 days,England,257,South Africa,256,7,8
604,Moeen Ali,30/07/2020,Ireland,The Rose Bowl,-,1783,25.84,0/37,85,49.04,,32,,,,33 years 42 days,England,174,Ireland,172,10,4
605,Moeen Ali,1/8/2020,Ireland,The Rose Bowl,0,1783,25.47,0/27,85,49.35,,32,,,,33 years 44 days,England,216,Ireland,212,9,6
606,Moeen Ali,4/8/2020,Ireland,The Rose Bowl,1,1784,25.13,0/51,85,49.95,,32,,,,33 years 47 days,England,328,Ireland,329,3,10
607,Moeen Ali,11/9/2020,Australia,Old Trafford,6,1790,24.86,0/59,85,50.65,,32,,,,33 years 85 days,England,275,Australia,294,9,9
608,James Anderson,20/01/2015,India,Brisbane Cricket Ground,-,259,7.62,18-Apr,261,28.72,,52,,,,32 years 174 days,England,156,India,153,10,1
609,James Anderson,23/01/2015,Australia,Bellerive Oval,-,259,7.62,0/56,261,28.94,,52,,,,32 years 177 days,England,303,Australia,304,7,8
610,James Anderson,30/01/2015,India,WACA Ground,-,259,7.62,24-Jan,262,28.92,,52,,,,32 years 184 days,England,201,India,200,10,7
611,James Anderson,1/2/2015,Australia,WACA Ground,5*,264,7.76,Feb-38,264,28.84,,52,,,,32 years 186 days,England,166,Australia,278,8,10
612,James Anderson,14/02/2015,Australia,Melbourne Cricket Ground,8,272,7.77,0/67,264,29.1,1,53,,,,32 years 199 days,England,231,Australia,342,9,10
613,James Anderson,20/02/2015,New Zealand,Westpac Stadium,1*,273,7.8,0/37,264,29.24,,53,,,,32 years 205 days,England,123,New Zealand,125,2,10
614,James Anderson,23/02/2015,Scotland,Hagley Oval,-,273,7.8,Feb-30,266,29.13,,53,,,,32 years 208 days,England,303,Scotland,184,10,8
615,James Anderson,1/3/2015,Sri Lanka,Westpac Stadium,-,273,7.8,0/48,266,29.31,,53,,,,32 years 214 days,England,309,Sri Lanka,312,1,6
616,James Anderson,9/3/2015,Bangladesh,Adelaide Oval,0,273,7.58,Feb-45,268,29.26,,53,,,,32 years 222 days,England,260,Bangladesh,275,7,10
617,James Anderson,13/03/2015,Afghanistan,Sydney Cricket Ground,-,273,7.58,18-Jan,269,29.22,,53,,,,32 years 226 days,England,101,Afghanistan,111,7,1
618,Jofra Archer,18/06/2019,Afghanistan,Old Trafford,-,8,8,Mar-52,15,21.67,,3,,,,24 years 78 days,England,397,Afghanistan,247,8,6
619,Jofra Archer,21/06/2019,Sri Lanka,Headingley,3,11,5.5,Mar-52,18,20.94,,3,,,,24 years 81 days,England,212,Sri Lanka,232,9,10
620,Jofra Archer,25/06/2019,Australia,Lord's,1,12,4,Jan-56,19,22.79,1,4,,,,24 years 85 days,England,221,Australia,285,7,10
621,Jofra Archer,30/06/2019,India,Edgbaston,0*,12,4,0/45,19,25.16,,4,,,,24 years 90 days,England,337,India,306,5,7
622,Jofra Archer,3/7/2019,New Zealand,Riverside Ground,1*,13,4.33,17-Jan,20,24.75,,4,,,,24 years 93 days,England,305,New Zealand,186,10,8
623,Jofra Archer,11/7/2019,Australia,Edgbaston,-,13,4.33,Feb-32,22,23.95,,4,,,,24 years 101 days,England,226,Australia,223,10,2
624,Jofra Archer,14/07/2019,New Zealand,Lord's,0,13,3.25,Jan-42,23,24.74,,4,,,,24 years 104 days,England,241,New Zealand,241,8,10
625,Jofra Archer,11/9/2020,Australia,Old Trafford,8*,21,5.25,Mar-57,26,24.08,,4,,,,25 years 163 days,England,275,Australia,294,9,9
626,Jofra Archer,13/09/2020,Australia,Old Trafford,6*,27,6.75,Mar-34,29,22.76,1,5,,,,25 years 165 days,England,231,Australia,207,10,9
627,Jofra Archer,16/09/2020,Australia,Old Trafford,-,27,6.75,Jan-60,30,24,,5,,,,25 years 168 days,England,302,Australia,305,7,7
628,Jonny Bairstow,14/07/2019,New Zealand,Lord's,36,2861,47.68,,0,,,22,,,14,29 years 290 days,England,241,New Zealand,241,8,10
629,Jonny Bairstow,4/2/2020,South Africa,Newlands,19,2880,47.21,,0,,,22,1,,15,30 years 130 days,England,258,South Africa,259,3,8
630,Jonny Bairstow,7/2/2020,South Africa,Kingsmead,-,2880,47.21,,0,,,22,,,15,30 years 133 days,England,209,"
                    South Africa    
                  ",198,5,4
631,Jonny Bairstow,9/2/2020,South Africa,Wanderers Stadium,43,2923,47.15,,0,,,22,,,15,30 years 135 days,England,257,South Africa,256,7,8
632,Jonny Bairstow,30/07/2020,Ireland,The Rose Bowl,2,2925,46.43,,0,,,22,1,,16,30 years 307 days,England,174,Ireland,172,10,4
633,Jonny Bairstow,1/8/2020,Ireland,The Rose Bowl,82,3007,46.98,,0,,,22,3,,19,30 years 309 days,England,216,Ireland,212,9,6
634,Jonny Bairstow,4/8/2020,Ireland,The Rose Bowl,4,3011,46.32,,0,,,22,,,19,30 years 312 days,England,328,Ireland,329,3,10
635,Jonny Bairstow,11/9/2020,Australia,Old Trafford,84,3095,46.89,,0,,,22,,,19,30 years 350 days,England,275,Australia,294,9,9
636,Jonny Bairstow,13/09/2020,Australia,Old Trafford,0,3095,46.19,,0,,,22,,,19,30 years 352 days,England,231,Australia,207,10,9
637,Jonny Bairstow,16/09/2020,Australia,Old Trafford,112,3207,47.16,,0,,,22,,,19,30 years 355 days,England,302,Australia,305,7,7
638,Jacob Ball,27/05/2017,South Africa,The Rose Bowl,-,28,28,0/81,14,34.07,,4,,,,26 years 74 days,England,330,South Africa,328,5,6
639,Jacob Ball,29/05/2017,South Africa,Lord's,7,35,17.5,Feb-43,16,32.5,,4,,,,26 years 76 days,England,153,South Africa,156,3,10
640,Jacob Ball,1/6/2017,Bangladesh,Kennington Oval,-,35,17.5,Jan-82,17,35.41,,4,,,,26 years 79 days,England,308,Bangladesh,305,6,2
641,Jacob Ball,6/6/2017,New Zealand,Sophia Gardens,0,35,11.67,Feb-31,19,33.32,,4,,,,26 years 84 days,England,310,New Zealand,223,10,10
642,Jacob Ball,10/6/2017,Australia,Edgbaston,-,35,11.67,0/61,19,36.53,,4,,,,26 years 88 days,England,240,Australia,277,9,4
643,Jacob Ball,14/06/2017,Pakistan,Sophia Gardens,2*,37,12.33,Jan-37,20,36.55,,4,,,,26 years 92 days,England,211,Pakistan,215,2,10
644,Jacob Ball,27/09/2017,West Indies,Kennington Oval,-,37,12.33,0/68,20,39.95,,4,,,,26 years 197 days,England,258,West Indies,356,5,5
645,Jacob Ball,29/09/2017,West Indies,The Rose Bowl,-,37,12.33,Jan-94,21,42.52,,4,,,,26 years 199 days,England,294,West Indies,288,6,1
646,Jacob Ball,28/01/2018,Australia,Perth Stadium,0,37,9.25,0/58,21,45.29,,4,,,,26 years 320 days,England,259,Australia,247,10,10
647,Jacob Ball,24/06/2018,Australia,Old Trafford,1*,38,9.5,0/29,21,46.67,1,5,,,,27 years 102 days,England,208,Australia,205,10,9
648,Gary Ballance,22/05/2014,Sri Lanka,Kennington Oval,64,197,32.83,,0,,1,6,,,,24 years 181 days,England,247,Sri Lanka,144,10,6
649,Gary Ballance,25/05/2014,Sri Lanka,Riverside Ground,5,202,28.86,,0,,,6,,,,24 years 184 days,England,99,Sri Lanka,256,8,10
650,Gary Ballance,28/05/2014,Sri Lanka,Old Trafford,-,202,28.86,,0,,,6,,,,24 years 187 days,England,73,Sri Lanka,67,10,0
651,Gary Ballance,31/05/2014,Sri Lanka,Lord's,42,244,30.5,,0,,1,7,,,,24 years 190 days,England,293,Sri Lanka,300,9,8
652,Gary Balance,3/6/2014,Sri Lanka,Edgbaston,10,254,28.22,,0,,,7,,,,24 years 193 days,England,219,Sri Lanka,222,4,10
653,Gary Ballance,2/9/2014,India,Edgbaston,7,261,26.1,,0,,,7,,,,24 years 284 days,England,206,India,212,1,10
654,Gary Ballance,14/02/2015,Australia,Melbourne Cricket Ground,10,271,24.64,,0,,,7,,,,25 years 83 days,England,231,Australia,342,9,10
655,Gary Ballance,20/02/2015,New Zealand,Westpac Stadium,10,281,23.42,,0,,,7,,,,25 years 89 days,England,123,New Zealand,125,2,10
656,Gary Ballance,23/02/2015,Scotland,Hagley Oval,10,291,22.38,,0,,1,8,,,,25 years 92 days,England,303,Scotland,184,10,8
657,Gary Ballance,1/3/2015,Sri Lanka,Westpac Stadium,6,297,21.21,,0,,,8,,,,25 years 98 days,England,309,Sri Lanka,312,1,6
658,Tom Banton,4/2/2020,South Africa,Newlands,18,18,18,,0,,,0,,,,21 years 84 days,England,258,South Africa,259,3,8
659,Tom Banton,7/2/2020,South Africa,Kingsmead,-,18,18,,0,,,0,,,,21 years 87 days,England,184,"
                    South Africa    
                  ",172,1,0
660,Tom Banton,9/2/2020,South Africa,Wanderers Stadium,32,50,25,,0,,,0,,,,21 years 89 days,England,257,South Africa,256,7,8
661,Tom Banton,30/07/2020,Ireland,The Rose Bowl,11,61,20.33,,0,,1,1,,,,21 years 261 days,England,174,Ireland,172,10,4
662,Tom Banton,1/8/2020,Ireland,The Rose Bowl,15,76,19,,0,,1,2,,,,21 years 263 days,England,216,Ireland,212,9,6
663,Tom Banton,4/8/2020,Ireland,The Rose Bowl,58,134,26.8,,0,,,2,,,,21 years 266 days,England,328,Ireland,329,3,10
664,Sam Billings,27/09/2017,West Indies,Kennington Oval,2,248,24.8,,0,,1,7,,,2,26 years 104 days,England,258,West Indies,356,5,5
665,Sam Billings,29/09/2017,West Indies,The Rose Bowl,-,248,24.8,,0,,1,8,,,2,26 years 106 days,England,294,West Indies,288,6,1
666,Sam Billings,10/6/2018,Scotland,Grange Cricket Club,12,260,23.64,,0,,,8,2,,4,26 years 360 days,England,365,Scotland,371,5,10
667,Sam Billings,16/06/2018,Australia,Sophia Gardens,11,271,22.58,,0,,1,9,,,4,27 years 1 days,England,342,Australia,304,10,8
668,Sam Billings,30/07/2020,Ireland,The Rose Bowl,67*,338,28.17,,0,,1,10,,,4,29 years 45 days,England,174,Ireland,172,10,4
669,Sam Billings,1/8/2020,Ireland,The Rose Bowl,46*,384,32,,0,,,10,,,4,29 years 47 days,England,216,Ireland,212,9,6
670,Sam Billings,4/8/2020,Ireland,The Rose Bowl,19,403,31,,0,,1,11,,,4,29 years 50 days,England,328,Ireland,329,3,10
671,Sam Billings,11/9/2020,Australia,Old Trafford,118,521,37.21,,0,,1,12,,,4,29 years 88 days,England,275,Australia,294,9,9
672,Sam Billings,13/09/2020,Australia,Old Trafford,8,529,35.27,,0,,,12,,,4,29 years 90 days,England,231,Australia,207,10,9
673,Sam Billings,16/09/2020,Australia,Old Trafford,57,586,36.63,,0,,,12,,,4,29 years 93 days,England,302,Australia,305,7,7
674,Stuart Broad,30/01/2015,India,WACA Ground,3*,473,12.78,Feb-56,170,29.21,,25,,,,28 years 220 days,England,201,India,200,10,7
675,Stuart Broad,1/2/2015,Australia,WACA Ground,24,497,13.08,Mar-55,173,29.02,,25,,,,28 years 222 days,England,166,Australia,278,8,10
676,Stuart Broad,14/02/2015,Australia,Melbourne Cricket Ground,0,497,12.74,Feb-66,175,29.07,1,26,,,,28 years 235 days,England,231,Australia,342,9,10
677,Stuart Broad,20/02/2015,New Zealand,Westpac Stadium,4,501,12.53,0/27,175,29.22,,26,,,,28 years 241 days,England,123,New Zealand,125,2,10
678,Stuart Broad,23/02/2015,Scotland,Hagley Oval,0*,501,12.53,0/24,175,29.36,1,27,,,,28 years 244 days,England,303,Scotland,184,10,8
679,Stuart Broad,1/3/2015,Sri Lanka,Westpac Stadium,-,501,12.53,0/67,175,29.74,,27,,,,28 years 250 days,England,309,Sri Lanka,312,1,6
680,Stuart Broad,9/3/2015,Bangladesh,Adelaide Oval,9,510,12.44,Jan-52,176,29.87,,27,,,,28 years 258 days,England,260,Bangladesh,275,7,10
681,Stuart Broad,13/03/2015,Afghanistan,Sydney Cricket Ground,-,510,12.44,18-Jan,177,29.8,,27,,,,28 years 262 days,England,101,Afghanistan,111,7,1
682,Stuart Broad,12/2/2016,South Africa,Wanderers Stadium,6,516,12.29,Jan-55,178,29.94,,27,,,,29 years 232 days,England,262,South Africa,266,9,10
683,Stuart Broad,14/02/2016,South Africa,Newlands,13,529,12.3,0/34,178,30.13,,27,,,,29 years 234 days,England,236,South Africa,237,5,10
684,Jos Butler,18/06/2019,Afghanistan,Old Trafford,2,3718,41.78,,0,,,0,1,,193,28 years 283 days,England,397,Afghanistan,247,8,6
685,Jos Butler,21/06/2019,Sri Lanka,Headingley,10,3728,41.42,,0,,,0,1,,194,28 years 286 days,England,212,Sri Lanka,232,9,10
686,Jos Butler,25/06/2019,Australia,Lord's,25,3753,41.24,,0,,,0,2,,196,28 years 290 days,England,221,Australia,285,7,10
687,Jos Butler,30/06/2019,India,Edgbaston,20,3773,41.01,,0,,,0,1,,197,28 years 295 days,England,337,India,306,5,7
688,Jos Butler,3/7/2019,New Zealand,Riverside Ground,11,3784,40.69,,0,,,0,2,1,200,28 years 298 days,England,305,New Zealand,186,10,8
689,Jos Butler,11/7/2019,Australia,Edgbaston,-,3784,40.69,,0,,,0,1,,201,28 years 306 days,England,226,Australia,223,10,2
690,Jos Butler,14/07/2019,New Zealand,Lord's,59,3843,40.88,,0,,,0,1,,202,28 years 309 days,England,241,New Zealand,241,8,10
691,Jos Butler,11/9/2020,Australia,Old Trafford,1,3844,40.46,,0,,,0,2,,204,30 years 3 days,England,275,Australia,294,9,9
692,Jos Butler,13/09/2020,Australia,Old Trafford,3,3847,40.07,,0,,,0,3,1,208,30 years 5 days,England,231,Australia,207,10,9
693,Jos Butler,16/09/2020,Australia,Old Trafford,8,3855,39.74,,0,,,0,1,,209,30 years 8 days,England,302,Australia,305,7,7
694,Sam Curran,24/06/2018,Australia,Old Trafford,15,15,15,Feb-44,2,22,,0,,,,20 years 21 days,England,208,Australia,205,10,9
695,Sam Curran,23/10/2018,Sri Lanka,R Premadasa Stadium,2,17,8.5,0/46,2,45,,0,,,,20 years 142 days,England,132,Sri Lanka,366,6,9
696,Sam Curran,4/2/2020,South Africa,Newlands,7,24,8,0/28,2,59,,0,,,,21 years 245 days,England,258,South Africa,259,3,8
697,Sam Curran,7/2/2020,South Africa,Kingsmead,-,24,8,0/16,2,67,,0,,,,21 years 248 days,England,230,"
                    South Africa    
                  ",215,1,3
698,Sam Curran,13/09/2020,Australia,Old Trafford,1,25,6.25,Mar-35,5,33.8,,0,,,,22 years 102 days,England,231,Australia,207,10,9
699,Tom Curran,14/05/2019,Pakistan,County Ground (Bristol),-,118,39.33,Feb-74,23,30,,4,,,,24 years 63 days,England,359,Pakistan,358,9,4
700,Tom Curran,17/05/2019,Pakistan,Trent Bridge,31,149,37.25,Apr-75,27,28.33,,4,,,,24 years 66 days,England,341,Pakistan,340,7,7
701,Tom Curran,19/05/2019,Pakistan,Headingley,29*,178,44.5,0/40,27,29.81,,4,,,,24 years 68 days,England,351,Pakistan,297,10,9
702,Tom Curran,4/2/2020,South Africa,Newlands,15*,193,48.25,0/38,27,31.22,,4,,,,24 years 329 days,England,258,South Africa,259,3,8
703,Tom Curran,7/2/2020,South Africa,Kingsmead,-,193,48.25,0/13,27,31.7,,4,,,,24 years 332 days,England,208,"
                    South Africa    
                  ",198,1,1
704,Tom Curran,9/2/2020,South Africa,Wanderers Stadium,5,198,39.6,0/38,27,33.11,,4,,,,24 years 334 days,England,257,South Africa,256,7,8
705,Tom Curran,30/07/2020,Ireland,The Rose Bowl,-,198,39.6,Jan-37,28,33.25,,4,,,,25 years 140 days,England,174,Ireland,172,10,4
706,Tom Curran,4/8/2020,Ireland,The Rose Bowl,38*,236,47.2,0/67,28,35.64,,4,,,,25 years 145 days,England,328,Ireland,329,3,10
707,Tom Curran,13/09/2020,Australia,Old Trafford,37,273,45.5,0/28,28,36.64,,4,,,,25 years 185 days,England,231,Australia,207,10,9
708,Tom Curran,16/09/2020,Australia,Old Trafford,19,292,41.71,0/40,28,38.07,1,5,,,,25 years 188 days,England,302,Australia,305,7,7
709,Joe Denly,27/09/2009,South Africa,SuperSport Park,21,227,32.43,,0,,2,5,,,,23 years 195 days,England,323,South Africa,301,9,8
